0,3.1523
0.0040161,3.011
0.0080321,3.0818
0.012048,3.0429
0.016064,3.0793
0.02008,3.003
0.024096,2.8973
0.028112,3.1127
0.032129,3.1263
0.036145,3.0314
0.040161,3.0226
0.044177,2.942
0.048193,3.0415
0.052209,3.0432
0.056225,3.0732
0.060241,3.2835
0.064257,3.1618
0.068273,3.0939
0.072289,3.1717
0.076305,3.179
0.080321,3.2738
0.084337,3.2517
0.088353,3.2723
0.092369,3.1969
0.096386,3.2246
0.1004,3.3019
0.10442,3.2123
0.10843,3.055
0.11245,3.2357
0.11647,3.132
0.12048,3.2262
0.1245,3.193
0.12851,3.1796
0.13253,3.3696
0.13655,3.2254
0.14056,3.2712
0.14458,3.286
0.14859,3.1432
0.15261,3.4104
0.15663,3.2863
0.16064,3.3885
0.16466,3.3429
0.16867,3.436
0.17269,3.2563
0.17671,3.1659
0.18072,3.2937
0.18474,3.2885
0.18876,3.2382
0.19277,3.481
0.19679,3.468
0.2008,3.4638
0.20482,3.207
0.20884,3.2224
0.21285,3.5588
0.21687,3.4183
0.22088,3.4697
0.2249,3.3902
0.22892,3.2602
0.23293,3.4331
0.23695,3.4192
0.24096,3.7211
0.24498,3.3445
0.249,3.4287
0.25301,3.3774
0.25703,3.6794
0.26104,3.5587
0.26506,3.3733
0.26908,3.5341
0.27309,3.38
0.27711,3.4839
0.28112,3.8265
0.28514,3.5634
0.28916,3.4288
0.29317,3.5669
0.29719,3.4829
0.3012,3.4549
0.30522,3.4709
0.30924,3.5823
0.31325,3.6549
0.31727,3.577
0.32129,3.4617
0.3253,3.5216
0.32932,3.7817
0.33333,3.5455
0.33735,3.5723
0.34137,3.75
0.34538,3.4983
0.3494,3.7083
0.35341,3.6007
0.35743,3.5785
0.36145,3.754
0.36546,3.6782
0.36948,3.7037
0.37349,3.7109
0.37751,3.7054
0.38153,3.6047
0.38554,3.5809
0.38956,3.7556
0.39357,3.6553
0.39759,3.8837
0.40161,3.6929
0.40562,3.7671
0.40964,3.9231
0.41365,3.7371
0.41767,3.7838
0.42169,3.7352
0.4257,3.9139
0.42972,3.7927
0.43373,3.8898
0.43775,3.7438
0.44177,3.6247
0.44578,3.7892
0.4498,3.9187
0.45382,3.8802
0.45783,3.7884
0.46185,3.8167
0.46586,3.7301
0.46988,3.8997
0.4739,3.7543
0.47791,3.8748
0.48193,3.7345
0.48594,3.8627
0.48996,4.0179
0.49398,3.878
0.49799,3.9129
0.50201,3.8508
0.50602,3.758
0.51004,4.0188
0.51406,4.0451
0.51807,3.9366
0.52209,3.9463
0.5261,3.9465
0.53012,3.7805
0.53414,3.9389
0.53815,4.0043
0.54217,3.8142
0.54618,4.0531
0.5502,3.8621
0.55422,3.9446
0.55823,3.874
0.56225,3.9336
0.56627,4.0685
0.57028,3.8875
0.5743,4.0264
0.57831,3.9695
0.58233,4.0166
0.58635,3.9589
0.59036,4.1281
0.59438,4.1644
0.59839,4.024
0.60241,3.8304
0.60643,4.0352
0.61044,4.1721
0.61446,4.0559
0.61847,4.0094
0.62249,4.0411
0.62651,3.7567
0.63052,4.0402
0.63454,4.0213
0.63855,4.0342
0.64257,4.0724
0.64659,3.9456
0.6506,3.931
0.65462,4.1542
0.65863,4.031
0.66265,4.057
0.66667,4.182
0.67068,4.0846
0.6747,4.1919
0.67871,4.1507
0.68273,4.1017
0.68675,4.1262
0.69076,4.044
0.69478,4.2102
0.6988,4.2551
0.70281,4.2282
0.70683,4.2012
0.71084,4.099
0.71486,4.0087
0.71888,4.1281
0.72289,4.3088
0.72691,4.2516
0.73092,4.1514
0.73494,4.1029
0.73896,4.1
0.74297,4.1195
0.74699,4.1896
0.751,4.181
0.75502,4.1439
0.75904,4.1195
0.76305,4.228
0.76707,4.2611
0.77108,4.227
0.7751,4.0654
0.77912,4.09
0.78313,4.3008
0.78715,4.2279
0.79116,4.1573
0.79518,4.514
0.7992,4.3888
0.80321,4.3466
0.80723,4.287
0.81124,4.2792
0.81526,4.5081
0.81928,4.2101
0.82329,4.391
0.82731,4.3648
0.83133,4.378
0.83534,4.3131
0.83936,4.5068
0.84337,4.4404
0.84739,4.1831
0.85141,4.372
0.85542,4.403
0.85944,4.3322
0.86345,4.373
0.86747,4.4891
0.87149,4.3856
0.8755,4.5378
0.87952,4.2818
0.88353,4.3307
0.88755,4.3549
0.89157,4.433
0.89558,4.4314
0.8996,4.4884
0.90361,4.4593
0.90763,4.4357
0.91165,4.4777
0.91566,4.5462
0.91968,4.4977
0.92369,4.2575
0.92771,4.3374
0.93173,4.2366
0.93574,4.6222
0.93976,4.4043
0.94378,4.4338
0.94779,4.2689
0.95181,4.3733
0.95582,4.5496
0.95984,4.3513
0.96386,4.6381
0.96787,4.3187
0.97189,4.3474
0.9759,4.5186
0.97992,4.3276
0.98394,4.2366
0.98795,4.5378
0.99197,4.372
0.99598,4.4456
1,4.4514
